algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_steps,param_overshoot
deepfool,full,3817e718-4a42-4d67-a34a-ab1a4b9d52b3,0.503,0.4998,1.0,0.003174,1.780188095356397e-05,178.28611106325675,1.7791791524766898,150365,50,0.01
deepfool,full,bf3ef845-34ab-4b80-81e7-ac7a3b23485a,0.509,0.5,0.0,0.00879,2.359089457458129e-05,372.56164542543996,1.7925723927158534,150410,50,0.01
deepfool,full,b7b51f82-2aa9-4375-a84f-25c52eeb0b40,0.516,0.4998,1.0,0.01636,5.351440517406483e-05,305.6639015468736,1.7989154333461328,150515,50,0.01
deepfool,full,dd033b96-06ce-4587-b781-e0e2dd4026ac,0.523,0.4998,1.0,0.0232,0.00019461170152517795,119.17761980028337,1.734089565732313,150497,50,0.01
deepfool,full,8917b2df-a22a-4da0-935c-397926ad5a1a,0.513,0.4998,1.0,0.01343,6.886042011964377e-05,194.9993094869439,1.7796240474392153,150498,50,0.01
deepfool,full,a81ed846-615a-4432-8e34-67b1169ebea5,0.5283,0.5,0.0,0.02832,0.00011881701654912902,238.35232798579665,1.799617343768509,150515,50,0.01
deepfool,full,3f25e62e-b79f-4cdd-8607-adc010808d4c,0.5103,0.5,0.0,0.010254,3.140218287537314e-05,326.5348237216816,1.8088240391959651,150504,50,0.01
deepfool,full,b435cc3a-cc81-4361-ac91-235b4150265e,0.514,0.4998,1.0,0.014404,6.881159958489748e-05,209.3294874876486,1.7830677097564065,150498,50,0.01
deepfool,full,38b147a7-352b-4adb-88b5-2449d362acae,0.52,0.5,0.0,0.02002,7.714096581449012e-05,259.5188047991503,1.7938748504846154,150500,50,0.01
deepfool,full,b6271674-f13d-4087-ae03-d6ae35381dfc,0.5176,0.5,0.0,0.01758,6.391636021819772e-05,275.01761582406476,1.7941542442454332,150503,50,0.01
deepfool,full,059f1e59-573c-49d1-ac78-3323a2ff047f,0.506,0.5,0.0,0.00586,1.9731031291838327e-05,296.96243004927976,1.7927247838484996,150432,50,0.01
deepfool,full,d20338e0-8ae9-4a30-9a0e-8225aae32073,0.516,0.4998,1.0,0.01636,5.278079550866684e-05,309.91237848596336,1.8173048462529864,150505,50,0.01
deepfool,full,94399962-8f89-4dfa-a93f-7a3df88feca5,0.522,0.5,0.0,0.02197,0.000126180084244708,174.13727673636205,1.485695565281341,150518,50,0.01
deepfool,full,d759f178-2451-47bc-80c0-2efe67588693,0.5176,0.5,0.0,0.01758,0.00012202793788838224,144.05000447404313,1.766384971632123,150500,50,0.01
deepfool,full,baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,0.5195,0.5,0.0,0.01953,7.443993362385315e-05,262.37597279368214,1.8145803092542836,150512,50,0.01
deepfool,full,9708b405-8887-4824-b354-f7c245eedfc3,0.522,0.4998,1.0,0.02222,7.79482849747948e-05,285.01970096461383,1.7966627870622096,150515,50,0.01
deepfool,full,f7856767-112d-4ff6-8b20-1188c0c47a1a,0.5205,0.5,0.0,0.02051,8.767261244512846e-05,233.9135555240637,1.7947557556591685,150506,50,0.01
deepfool,full,4fd86b92-7ee7-44b7-8b94-7bafbedfaedd,0.5205,0.5,0.0,0.02051,0.00011007525459957678,186.3072002286161,1.7938511305991345,150481,50,0.01
deepfool,full,b23184fc-0e6e-4802-a451-da82e2ac6e9a,0.5195,0.5,0.0,0.01953,6.332891215908908e-05,308.40968735262805,1.8252028939495664,150502,50,0.01
deepfool,full,1923df31-e23a-4ee4-86f8-35d124af2f61,0.521,0.5,0.0,0.021,0.00012955626742157565,162.06158271280864,1.749819650146681,150498,50,0.01
deepfool,full,b6d61fae-fa1f-4328-b065-033ee168cd98,0.5073,0.5,0.0,0.007324,3.291138196672618e-05,222.54364028456058,1.7940727498184954,150438,50,0.01
deepfool,full,6ccf77da-c917-4fc1-8bf7-f0e7bfd3acf4,0.5205,0.5,0.0,0.02051,0.00012777821700951783,160.49537220569175,1.7934529284507865,150507,50,0.01
deepfool,full,b5017804-ddc0-44fa-8d64-15628c25e031,0.512,0.5,0.0,0.01221,3.93033124465549e-05,310.5853041319667,1.7952200907437663,150497,50,0.01
deepfool,full,37f025d9-05c0-4e27-9a75-2e6a2085fa30,0.4976,0.4976,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,full,2456fcb4-82bd-4fa9-8ef2-8e1250c3ff50,0.517,0.4998,1.0,0.01733,7.850165049706068e-05,220.81044493279816,1.7643885788773128,150496,50,0.01
deepfool,full,b090dd7d-b4d9-4ebe-b36d-95f83510e955,0.5166,0.5,0.0,0.0166,9.333204063776717e-05,177.87634756106246,1.7345634322803796,150498,50,0.01
deepfool,full,67b8ef8a-5285-4eec-88c8-8f4fe53f0f6e,0.52,0.5,0.0,0.02002,8.016912450751256e-05,249.71622644229203,1.7831289552342091,150498,50,0.01
deepfool,full,aafca7fa-b482-4e37-bbc4-96da4b744847,0.517,0.5,0.0,0.01709,7.274435674370612e-05,234.93016522894993,1.7829603448275335,150514,50,0.01
deepfool,full,0808c4af-9ed6-46e3-a936-2cafb0004e6a,0.5234,0.4998,1.0,0.02368,9.082003546728171e-05,260.75348354849746,1.7950848011310179,150509,50,0.01
deepfool,full,01f3abc2-33c7-4ea2-a599-dc49b76fcfae,0.525,0.5,0.0,0.0249,0.0001012954593053936,245.83869721059736,1.7937459887208211,150504,50,0.01
deepfool,full,eb3d5fed-558d-4aba-b13e-f7917c49c79b,0.5234,0.5,0.0,0.02344,0.00014615460860674316,160.36100552669888,1.7980969365161399,150516,50,0.01
deepfool,full,2278d9f3-e7bf-4e36-a194-aaf5bdb20762,0.5127,0.5,0.0,0.012695,5.467210231126141e-05,232.2082371586118,1.7737970921793742,150477,50,0.01
deepfool,full,ae06ef31-ae55-4e3c-9460-ae5c3733bedb,0.5166,0.4998,1.0,0.01685,7.322322791146302e-05,230.05955357003035,1.7945741364623202,150511,50,0.01
deepfool,full,6365ff26-72cf-4428-8610-66aab9c787c9,0.518,0.4998,1.0,0.01831,8.05527119091839e-05,227.3113646979136,1.8029518961217026,150519,50,0.01
deepfool,full,261341d3-1df2-4cf4-b9a8-b1e02a124900,0.5137,0.5,0.0,0.01367,7.006883752792607e-05,195.12061968846504,1.7810058439033132,150505,50,0.01
deepfool,full,361c09b7-beb1-4be9-bb4b-c6400c293a19,0.5195,0.5,0.0,0.01953,5.690739483192905e-05,343.2111073985155,1.7969169501507085,150514,50,0.01
deepfool,full,1d1c3fb7-71d6-4104-8a93-320e4959bbdb,0.523,0.5,0.0,0.02295,7.507064255386046e-05,305.7016427265034,1.7562353081253548,150521,50,0.01
deepfool,full,3fa13d7f-8b18-443d-8dfe-2b098bfec24a,0.524,0.5,0.0,0.02393,0.00010394698239571383,230.17292755914661,1.7923069995792003,150499,50,0.01
deepfool,full,755c7169-e84a-4327-a4d6-b0ff906a88f8,0.5234,0.5,0.0,0.02344,0.00010935499922783438,214.32490662887633,1.806575122242614,150522,50,0.01
deepfool,full,5b684669-0ee0-44ff-851b-e2f6146c7e30,0.511,0.5,0.0,0.01123,6.34767829142968e-05,176.92246257230858,1.7052312483586185,150488,50,0.01
deepfool,full,ada5d3a7-098d-4691-ba53-e633cfd3b86f,0.514,0.5,0.0,0.01416,6.34730576039251e-05,223.08924107178387,1.7974149073985444,150491,50,0.01
deepfool,full,339907f7-5f76-40b4-8476-9c3460417d16,0.522,0.4998,1.0,0.02222,0.00014804556926248768,150.06728660773854,1.794961169636987,150500,50,0.01
deepfool,full,48ea9943-604a-4f7f-bf84-22ef754c5e2b,0.522,0.5,0.0,0.02197,8.040541688575287e-05,273.27333282055656,1.7814798566239691,150502,50,0.01
deepfool,full,6f0d2ff9-c0dc-48c3-a944-1f18dc185e1f,0.5137,0.5,0.0,0.01367,6.907897199832611e-05,197.91659609005907,1.7924488301028279,150309,50,0.01
deepfool,full,a0c22f32-1156-4c62-894a-19ce51aee219,0.517,0.5,0.0,0.01709,8.154583455254005e-05,209.57347291814813,1.7663457002442007,150515,50,0.01
deepfool,full,f655a822-225d-4fe0-a69f-0886f91c5f2b,0.524,0.4998,1.0,0.02417,7.25456317959905e-05,333.1685351124116,1.8068568563262155,150524,50,0.01
deepfool,full,3bf6bb05-9ec6-4c32-a8c4-fdd7704c188c,0.522,0.4998,1.0,0.02222,0.00010402926594056044,213.56294955165592,1.7729474801737808,150513,50,0.01
deepfool,full,ec4cf99b-0d23-4aa5-abac-3f8ae0257eb9,0.5195,0.5,0.0,0.01953,0.00011749428621659868,166.2314877407701,1.7209242930224042,150511,50,0.01
deepfool,full,fd45f813-2237-4639-b340-2e1b97737da6,0.523,0.5,0.0,0.02295,7.772789985191958e-05,295.2507245524911,1.7930534710500843,150520,50,0.01
deepfool,full,04e9f692-f3d6-496b-ae0c-905137cc1f84,0.5225,0.5,0.0,0.02246,9.51017347747981e-05,236.1779998255207,1.8004296063196001,150524,50,0.01
deepfool,full,b4198862-dc25-4cff-acd5-b0b954bd3a03,0.5127,0.5,0.0,0.012695,7.386458825576937e-05,171.87278503877337,1.7956241335024645,150466,50,0.01
deepfool,full,3f350a20-291b-4a3c-8e7b-72b885f19ec9,0.5254,0.5,0.0,0.02539,0.00012430919608179982,204.25379456278506,1.79322648154872,150515,50,0.01
deepfool,full,17477206-a644-49de-83a8-b32d5ba9ba5b,0.5176,0.5,0.0,0.01758,6.059009884788003e-05,290.11546991409364,1.7950593163611728,150504,50,0.01
deepfool,full,a7cc220e-bef4-4d27-a921-7773ebef1282,0.5156,0.5,0.0,0.01563,5.782661853110142e-05,270.20428301575333,1.7544100968653285,150496,50,0.01
deepfool,full,a4a95682-8ee5-42a1-a957-a4e8a924da2f,0.519,0.5,0.0,0.01904,0.00010970137683946055,173.589149904389,1.756358812890117,150504,50,0.01
deepfool,full,b9a014f0-6ab0-449a-be4d-1911473dde10,0.513,0.4998,1.0,0.01343,5.94555765335408e-05,225.8448266300206,1.7943600353595213,150511,50,0.01
deepfool,full,35dd41bb-baee-48e7-a450-95532043dc36,0.5195,0.5,0.0,0.01953,9.162298697235524e-05,213.16975842510783,1.7862476641545548,150506,50,0.01
deepfool,full,26950e98-3b48-4d7c-b2d0-daa4249be551,0.5195,0.4998,1.0,0.01978,7.545933076533966e-05,262.06686997718157,1.798008087012378,150496,50,0.01
deepfool,full,e6dc5d04-2f76-425f-99d7-cae3aa095122,0.516,0.5,0.0,0.01611,5.632668895421901e-05,286.0683194521379,1.7946611071522405,150503,50,0.01
deepfool,full,abc07cd4-2d0f-4ad8-a516-b45d035dadb1,0.5146,0.4998,1.0,0.01489,9.548063841872326e-05,155.9748486256962,1.7930691892898867,150484,50,0.01
deepfool,full,b489923b-d8be-4e8d-8620-bea0343a2f67,0.5137,0.5,0.0,0.01367,4.317252077077564e-05,316.68002598595183,1.8261368600627057,150514,50,0.01
deepfool,full,073102b7-565c-460a-9b69-13e2f34c4ee9,0.518,0.5,0.0,0.01807,7.609363306880521e-05,237.4233627786322,1.7934026871519606,150504,50,0.01
deepfool,full,5bfdc9ee-e21d-46e5-bbfc-20cea10c3175,0.5146,0.4998,1.0,0.01489,7.507338952591757e-05,198.37359440268648,1.719270398068725,150476,50,0.01
deepfool,full,c7024796-39ed-4eda-906d-65a1fb5d5c52,0.518,0.5,0.0,0.01807,8.218806421283077e-05,219.81788258686944,1.6928080226817226,150514,50,0.01
deepfool,full,baf86877-7802-4dff-8870-cf2f38bc082a,0.522,0.4998,1.0,0.02222,0.000102415672125485,216.92770659899267,1.794834401219236,150500,50,0.01
deepfool,full,fc0912c2-0cfc-420e-8c77-0fae34451d7e,0.516,0.5,0.0,0.01611,8.290885625707829e-05,194.3493370504101,1.790753625255555,150506,50,0.01
deepfool,full,b539db75-809d-4c0c-8b9f-b0e934ed740e,0.512,0.5,0.0,0.01221,5.4617210092471044e-05,223.50155251039746,1.8125996349717788,150509,50,0.01
deepfool,full,b3db4730-7c2d-4b91-b09b-2346fef7dc58,0.516,0.4998,1.0,0.01636,9.606616387512282e-05,170.2724582122638,1.7698026306064754,150489,50,0.01
deepfool,full,86459db9-dc9d-42f5-818d-9525684d5406,0.5176,0.4998,1.0,0.01782,4.8638049141276305e-05,366.4264077028717,1.8048541220973282,150513,50,0.01
deepfool,full,43605721-d0e0-4d58-b212-b05a295b21be,0.5176,0.4998,1.0,0.01782,4.7662776720088724e-05,373.9241993639811,1.804368806859309,150514,50,0.01
deepfool,full,bd7e6f9f-2933-496e-b180-4799292c6afc,0.4968,0.4968,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,full,8eb51db4-ac8d-4a83-b071-53fce028dd27,0.516,0.5,0.0,0.01611,7.260989170299743e-05,221.91578683498741,1.7938769837876076,150453,50,0.01
deepfool,full,0927e819-9640-487d-a04e-f5d4732dbe0a,0.517,0.4998,1.0,0.01733,8.440321964833659e-05,205.3711273856315,1.7959533214505654,150392,50,0.01
deepfool,full,0a6a5956-58cf-4f17-9e39-7e0d17310f67,0.5156,0.5,0.0,0.01563,4.548891599288632e-05,343.49026918972066,1.7985625367804081,150501,50,0.01
deepfool,full,0ff5bf5b-6af7-4537-90d0-1c47058d0627,0.519,0.4998,1.0,0.01929,8.581467343033961e-05,224.7530475053108,1.7932290241217144,150512,50,0.01
deepfool,full,7e2b8ceb-9db2-4159-9e63-96d734dd1218,0.521,0.5,0.0,0.021,5.593108052296154e-05,375.3922426158226,1.7980051162436386,150499,50,0.01
deepfool,full,3f9d98ed-1a89-436c-a528-8d34b10a8530,0.5093,0.5,0.0,0.00928,5.108924267759366e-05,181.59094289252198,1.7798021418690095,150462,50,0.01
deepfool,full,6d2371e4-f8cd-4f6f-bf9e-1e8773b3960a,0.5215,0.4998,1.0,0.02173,9.349633623516052e-05,232.39964793287527,1.793675418531571,150491,50,0.01
deepfool,full,70764772-7dbc-4ab1-a5ed-08108fa547d8,0.52,0.4998,1.0,0.02026,8.264058693509916e-05,245.20241960633018,1.7980240394316653,150524,50,0.01
deepfool,full,59a7bb86-70cd-4b0f-9f17-330e2a76f4aa,0.514,0.4983,1.0,0.01587,5.6100387812500905e-05,282.87042644833303,1.777664106265571,150479,50,0.01
deepfool,full,6821b958-8b00-40f0-8ec2-8912d21acfaa,0.5146,0.4998,1.0,0.01489,7.847379020284219e-05,189.77773452410457,1.7874595443176793,150517,50,0.01
deepfool,full,53d4697b-98ba-4dbc-892e-a602baec576b,0.514,0.5,0.0,0.01416,5.588314181318226e-05,253.38869272559285,1.7658443352458524,150510,50,0.01
deepfool,full,1f45c8c0-4475-45e9-85e5-0cf139d0572b,0.517,0.5,0.0,0.01709,7.303911628896888e-05,233.98207176625837,1.7988296656784897,150502,50,0.01
deepfool,full,c3c1ef6e-055c-4f54-a7f5-d0f6eed1d2da,0.521,0.4998,1.0,0.02124,8.016876950486918e-05,264.9439988337136,1.8008315531208452,150496,50,0.01
deepfool,full,3185ee2b-a09e-40fd-8f57-4d2802c0248d,0.518,0.4998,1.0,0.01831,9.522229052865746e-05,192.29265303733854,1.6917553451853404,150506,50,0.01
deepfool,full,c8f8c1af-28f3-420d-85d6-9501a8002097,0.514,0.4998,1.0,0.014404,5.051185650818324e-05,285.1666493818396,1.7969176819917754,150501,50,0.01
deepfool,full,6735932c-c8ca-45d5-be56-1ff682a3182e,0.5195,0.5,0.0,0.01953,7.59726570563951e-05,257.0826236173637,1.7648053995588247,150503,50,0.01
deepfool,full,d4a31817-cd95-46ad-b41d-9350faa087c8,0.517,0.4998,1.0,0.01733,0.00012927305571465412,134.0881460400284,1.7936813615371583,150493,50,0.01
deepfool,full,8502b7bb-f681-47a1-aa45-06f6b692841a,0.5176,0.5,0.0,0.01758,5.9954804265178445e-05,293.18959864588817,1.7945633132186698,150504,50,0.01
